timestamp,a_mm,b_mm,x_mm,y_mm,theta_rad,theta_deg
14:39:20,-1.0,303.0,303.4707560326831,-0.7948142535083519,0.9628405908175396,55.166702197727666
14:39:20,-1.0,299.0,299.4707731892145,-0.7948586434767279,0.9628794526815605,55.16892881852007
14:39:21,-1.0,307.0,307.47073932254193,-0.7947710244257066,0.96280274008582,55.16453351054865
14:39:21,-1.0,307.0,307.47073932254193,-0.7947710244257066,0.96280274008582,55.16453351054865
14:39:21,-1.0,303.0,303.4707560326831,-0.7948142535083519,0.9628405908175396,55.166702197727666
14:39:21,-1.0,296.0,296.47078636042585,-0.7948927262006172,0.9629092872549735,55.17063821366021
14:39:22,-1.0,298.0,298.47077755019905,-0.7948699278555805,0.9628893309009202,55.16949479879849
14:39:22,-1.0,306.0,306.470743459184,-0.7947817253619108,0.9628121101402332,55.16507037512033
14:39:22,-1.0,303.0,303.4707560326831,-0.7948142535083519,0.9628405908175396,55.166702197727666
14:39:23,-1.0,264.0,264.4709454460942,-0.7953046738961852,0.9632696376824181,55.19128477229852
14:39:23,71.0,218.0,195.01804609420114,39.96922936505342,0.6326667855517217,36.249136650221985
14:39:23,-1.0,245.0,245.4710595279311,-0.7956004119435595,0.9635280482486895,55.206090607127464
14:39:23,-1.0,279.0,279.47086633857657,-0.795099761054934,0.9630904485448194,55.18101799097953
14:39:24,-1.0,270.0,270.47091275015947,-0.7952199654597806,0.9631955770112846,55.187041408414665
14:39:24,-1.0,267.0,267.47092891476575,-0.7952618418277626,0.9632321920104941,55.18913929333625
14:39:24,-1.0,235.0,235.47112696572668,-0.7957753615219263,0.9636808037884382,55.21484285485231
14:39:25,455.0,261.0,404.5266482232327,234.54550145732154,0.4934452524627557,28.272330386883294
14:39:25,444.0,249.0,394.12079849874215,230.67771340416076,0.5077838068755883,29.093869039057285
14:39:25,494.0,294.0,440.5719648530268,251.4811693113271,0.469484592191429,26.89948567898949
14:39:25,561.0,293.0,496.21880417854936,298.95288937633063,0.5511252958949812,31.577153437681094
14:39:26,579.0,304.0,512.2382129530725,307.9566581810154,0.5480094004151826,31.39862577728475
14:39:26,551.0,307.0,488.897942016178,286.923222696012,0.5118666836664503,29.327800647445592
14:39:26,552.0,302.0,489.26723290516986,289.2994559283306,0.5231694570424301,29.97540185868207
14:39:27,561.0,320.0,498.55985608285164,289.74885317675256,0.49703955456389975,28.47826872757385
14:39:27,621.0,319.0,548.9975462307237,332.9278849408218,0.5608292764544944,32.133150568218205
14:39:27,117.0,295.0,261.3548890319252,62.44259413598761,0.5535729792156341,31.717395361539076
14:39:27,88.0,299.0,269.14592413773477,50.852052896400146,0.667074143492361,38.220533044416555
14:39:28,61.0,233.0,211.340486789087,36.27655624595835,0.7022400759260274,40.23539255550786
14:39:28,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:28,-1.0,327.0,327.4706618951719,-0.7945707962455384,0.9626273565848826,55.15448477614871
14:39:28,-1.0,329.0,329.47065466944565,-0.7945521168151115,0.9626109893322427,55.15354700165022
14:39:29,-1.0,285.0,285.4708370233078,-0.7950238587573031,0.9630240455161811,55.17721337769167
14:39:29,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:29,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:30,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:30,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:30,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:30,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:31,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:31,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:31,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:31,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:32,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:32,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:32,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:33,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:33,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:33,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:33,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:34,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:34,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:34,8191.0,136.0,8128.0389327775765,7961.039009762714,1.084783232641874,62.1535009169375
14:39:34,-1.0,220.0,220.47123959289064,-0.7960677559335643,0.9639359191349185,55.22945988749464
14:39:35,-1.0,201.0,201.47140632913627,-0.7965011140636776,0.9643135984295462,55.251099317086286
14:39:35,8191.0,228.0,8086.466697125802,7811.746494120642,1.0746599230063534,61.57347800011805
14:39:35,8191.0,195.0,8101.2828482528685,7864.731132642951,1.0783030487027871,61.78221372675936
14:39:36,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:36,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:36,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:36,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:37,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:37,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:37,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:37,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:38,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:38,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:38,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:39,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:39,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:39,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:39,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:40,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:40,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:40,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:41,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:41,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:41,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:41,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:42,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:42,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:42,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:42,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:43,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:43,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:43,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:44,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:44,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:44,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:44,8191.0,0.0,8191.0,8191.0,1.0995574287564276,63.0
14:39:45,8191.0,30.0,8176.9587565153615,8139.295688777314,1.0963180246085436,62.81439581418907
14:39:45,8191.0,32.0,8176.02573011302,8135.868706094932,1.0961016691806826,62.8019995612979
14:39:45,8191.0,95.0,8146.832028558828,8029.1792016114205,1.089261217530575,62.41007055178342
14:39:46,-1.0,21.0,21.487619822516578,-0.841608037236051,1.0010336518785181,57.35500340320718
14:39:46,8191.0,21.0,8181.1621090177205,8154.747910017479,1.0972910129249343,62.870143938233795
14:39:46,8191.0,33.0,8175.559360455318,8134.156146440936,1.0959934729507967,62.7958003739662
14:39:46,-1.0,0.0,1.0,1.0,2.0420352248333655,117.0
14:39:47,-1.0,0.0,1.0,1.0,2.0420352248333655,117.0
14:39:47,8191.0,-1.0,8191.469519148659,8192.733197142277,1.0996652174251769,63.006175835798665
14:39:47,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:47,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:48,8191.0,0.0,8191.0,8191.0,1.0995574287564276,63.0
14:39:48,-1.0,0.0,1.0,1.0,2.0420352248333655,117.0
14:39:48,8191.0,0.0,8191.0,8191.0,1.0995574287564276,63.0
14:39:49,-1.0,0.0,1.0,1.0,2.0420352248333655,117.0
